Time,SP,Tin,IncO04,DcrO01,Step
2020-11-05 23:54,23.029,22.749,0,0,19007
2020-11-05 23:59,23.029,22.749,0,0,19008
2020-11-06 0:04,23.029,22.749,0,0,19009
2020-11-06 0:09,23.029,22.749,0,0,19010
2020-11-06 0:14,23.029,22.749,0,0,19011
2020-11-06 0:19,23.029,22.749,0,0,19012
2020-11-06 0:24,23.029,22.749,0,0,19013
2020-11-06 0:29,23.029,22.749,0,0,19014
2020-11-06 0:34,23.029,22.749,0,0,19015
2020-11-06 0:39,23.029,22.749,0,0,19016
2020-11-06 0:44,23.029,22.749,0,0,19017
2020-11-06 0:49,23.029,22.749,0,0,19018
2020-11-06 0:54,23.029,22.749,0,0,19019
2020-11-06 0:59,23.029,22.749,0,0,19020
2020-11-06 1:04,23.029,22.749,0,0,19021
2020-11-06 1:09,23.029,22.749,0,0,19022
2020-11-06 1:14,23.029,22.749,0,0,19023
2020-11-06 1:19,23.029,22.749,0,0,19024
2020-11-06 1:24,23.029,22.749,0,0,19025
2020-11-06 1:29,23.029,22.749,0,0,19026
2020-11-06 1:34,23.029,22.749,0,0,19027
2020-11-06 1:39,23.029,22.749,0,0,19028
2020-11-06 1:44,23.029,22.749,0,0,19029
2020-11-06 1:49,23.029,22.749,0,0,19030
2020-11-06 1:54,23.029,22.749,0,0,19031
2020-11-06 1:59,23.029,22.749,0,0,19032
2020-11-06 2:04,23.029,22.749,0,0,19033
2020-11-06 2:09,23.029,22.749,0,0,19034
2020-11-06 2:14,23.029,22.749,0,0,19035
2020-11-06 2:19,23.029,22.749,0,0,19036
2020-11-06 2:24,23.029,22.749,0,0,19037
2020-11-06 2:29,23.029,22.749,0,0,19038
2020-11-06 2:34,23.029,22.749,0,0,19039
2020-11-06 2:39,23.029,22.609,0,0,19040
2020-11-06 2:44,23.029,22.609,0,0,19041
2020-11-06 2:49,23.029,22.609,0,0,19042
2020-11-06 2:54,23.029,22.609,0,0,19043
2020-11-06 2:59,23.029,22.609,0,0,19044
2020-11-06 3:04,23.029,22.609,0,0,19045
2020-11-06 3:09,23.029,22.749,0,0,19046
2020-11-06 3:14,23.029,22.749,0,0,19047
2020-11-06 3:19,23.029,22.749,0,0,19048
2020-11-06 3:24,23.029,22.749,0,0,19049
2020-11-06 3:29,23.029,22.749,0,0,19050
2020-11-06 3:34,23.029,22.749,0,0,19051
2020-11-06 3:39,23.029,22.749,0,0,19052
2020-11-06 3:44,23.029,22.749,0,0,19053
2020-11-06 3:49,23.029,22.749,0,0,19054
2020-11-06 3:54,23.029,22.749,0,0,19055
2020-11-06 3:59,23.029,22.749,0,0,19056
2020-11-06 4:04,23.029,22.749,0,0,19057
2020-11-06 4:09,23.029,22.749,0,0,19058
2020-11-06 4:14,23.029,22.749,0,0,19059
2020-11-06 4:19,23.029,22.749,0,0,19060
2020-11-06 4:24,23.029,22.749,0,0,19061
2020-11-06 4:29,23.029,22.749,0,0,19062
2020-11-06 4:34,23.029,22.749,0,0,19063
2020-11-06 4:39,23.029,22.749,0,0,19064
2020-11-06 4:44,23.029,22.749,0,0,19065
2020-11-06 4:49,23.029,22.749,0,0,19066
2020-11-06 4:54,23.029,22.749,0,0,19067
2020-11-06 4:59,23.029,22.749,0,0,19068
2020-11-06 5:04,23.029,22.749,0,0,19069
2020-11-06 5:09,23.029,22.749,0,0,19070
2020-11-06 5:14,23.029,22.749,0,0,19071
2020-11-06 5:19,23.029,22.749,0,0,19072
2020-11-06 5:24,23.029,22.749,0,0,19073
2020-11-06 5:29,23.029,22.749,0,0,19074
2020-11-06 5:34,23.029,22.749,0,0,19075
2020-11-06 5:39,23.029,22.749,0,0,19076
2020-11-06 5:44,23.029,22.749,0,0,19077
2020-11-06 5:49,23.029,22.749,0,0,19078
2020-11-06 5:54,23.029,22.749,0,0,19079
2020-11-06 5:59,23.029,22.749,0,0,19080
2020-11-06 6:04,23.029,22.749,0,0,19081
2020-11-06 6:09,23.029,22.749,0,0,19082
2020-11-06 6:14,23.029,22.749,0,0,19083
2020-11-06 6:19,23.029,22.749,0,0,19084
2020-11-06 6:24,23.029,22.749,0,0,19085
2020-11-06 6:29,23.029,22.749,0,0,19086
2020-11-06 6:34,23.029,22.749,0,0,19087
2020-11-06 6:39,23.029,22.749,0,0,19088
2020-11-06 6:44,23.029,22.749,0,0,19089
2020-11-06 6:49,23.029,22.749,0,0,19090
2020-11-06 6:54,23.029,22.749,0,0,19091
2020-11-06 6:59,23.029,22.749,0,0,19092
2020-11-06 7:04,23.029,22.749,0,0,19093
2020-11-06 7:09,22.889,22.749,0,0,19094
2020-11-06 7:14,22.889,22.749,0,0,19095
2020-11-06 7:19,22.889,22.749,0,0,19096
2020-11-06 7:24,22.889,22.749,0,0,19097
2020-11-06 7:29,22.889,22.749,0,0,19098
2020-11-06 7:34,22.889,22.749,0,0,19099
2020-11-06 7:39,22.889,22.749,0,0,19100
2020-11-06 7:44,22.889,22.749,0,0,19101
2020-11-06 7:49,22.889,22.749,0,0,19102
2020-11-06 7:54,22.889,22.749,0,0,19103
2020-11-06 7:59,22.889,22.749,0,0,19104
2020-11-06 8:04,22.889,22.749,0,0,19105
2020-11-06 8:09,22.889,22.749,0,0,19106
2020-11-06 8:14,22.889,22.749,0,0,19107
2020-11-06 8:19,22.889,22.749,0,0,19108
2020-11-06 8:24,22.889,22.749,0,0,19109
2020-11-06 8:29,22.889,22.749,0,0,19110
2020-11-06 8:34,22.889,22.749,0,0,19111
2020-11-06 8:39,22.889,22.749,0,0,19112
2020-11-06 8:44,22.889,22.749,0,0,19113
2020-11-06 8:49,22.889,22.749,0,0,19114
2020-11-06 8:54,22.889,22.749,0,0,19115
2020-11-06 8:59,22.889,22.749,0,0,19116
2020-11-06 9:04,22.889,22.749,0,0,19117
2020-11-06 9:09,22.889,22.749,0,0,19118
2020-11-06 9:14,22.889,22.749,0,0,19119
2020-11-06 9:19,22.889,22.749,0,0,19120
2020-11-06 9:24,22.889,22.749,0,0,19121
2020-11-06 9:29,22.889,22.749,0,0,19122
2020-11-06 9:34,22.889,22.749,0,0,19123
2020-11-06 9:39,22.889,22.749,0,0,19124
2020-11-06 9:44,22.889,22.749,0,0,19125
2020-11-06 9:49,22.889,22.749,0,0,19126
2020-11-06 9:54,22.889,22.749,0,0,19127
2020-11-06 9:59,22.889,22.749,0,0,19128
2020-11-06 10:04,22.889,22.749,0,0,19129
2020-11-06 10:09,22.889,22.749,0,0,19130
2020-11-06 10:14,22.889,22.749,0,0,19131
2020-11-06 10:19,22.889,22.749,0,0,19132
2020-11-06 10:24,22.889,22.749,0,0,19133
2020-11-06 10:29,22.889,22.749,0,0,19134
2020-11-06 10:34,22.889,22.749,0,0,19135
2020-11-06 10:39,22.889,22.749,0,0,19136
2020-11-06 10:44,22.889,22.749,0,0,19137
2020-11-06 10:49,22.889,22.749,0,0,19138
2020-11-06 10:54,22.889,22.749,0,0,19139
2020-11-06 10:59,22.889,22.749,0,0,19140
2020-11-06 11:04,22.889,22.749,0,0,19141
2020-11-06 11:09,22.889,22.749,0,0,19142
2020-11-06 11:14,22.889,22.749,0,0,19143
2020-11-06 11:19,22.889,22.749,0,0,19144
2020-11-06 11:24,22.889,22.749,0,0,19145
2020-11-06 11:29,22.889,22.749,0,0,19146
2020-11-06 11:34,22.889,22.749,0,0,19147
2020-11-06 11:39,22.889,22.749,0,0,19148
2020-11-06 11:44,22.889,22.749,0,0,19149
2020-11-06 11:49,22.889,22.749,0,0,19150
2020-11-06 11:54,22.889,22.749,0,0,19151
2020-11-06 11:59,22.889,22.749,0,0,19152
2020-11-06 12:04,22.889,22.749,0,0,19153
2020-11-06 12:09,22.889,22.749,0,0,19154
2020-11-06 12:14,22.889,22.749,0,0,19155
2020-11-06 12:19,22.889,22.749,0,0,19156
2020-11-06 12:24,22.889,22.749,0,0,19157
2020-11-06 12:29,22.889,22.749,0,0,19158
2020-11-06 12:34,22.889,22.749,0,0,19159
2020-11-06 12:39,22.889,22.749,0,0,19160
2020-11-06 12:44,22.889,22.749,0,0,19161
2020-11-06 12:49,22.889,22.749,0,0,19162
2020-11-06 12:54,22.889,22.749,0,0,19163
2020-11-06 12:59,22.889,22.749,0,0,19164
2020-11-06 13:04,22.889,22.749,0,0,19165
2020-11-06 13:09,22.889,22.749,0,0,19166
2020-11-06 13:14,23.029,22.749,0,0,19167
2020-11-06 13:19,23.029,22.609,0,0,19168
2020-11-06 13:24,23.029,22.609,0,0,19169
2020-11-06 13:29,23.029,22.609,0,0,19170
2020-11-06 13:34,23.029,22.609,0,0,19171
2020-11-06 13:39,23.029,22.609,0,0,19172
2020-11-06 13:44,23.029,22.609,0,0,19173
2020-11-06 13:49,23.029,22.749,0,0,19174
2020-11-06 13:54,23.029,22.749,0,0,19175
2020-11-06 13:59,23.029,22.749,0,0,19176
2020-11-06 14:04,23.029,22.749,0,0,19177
2020-11-06 14:09,23.029,22.889,0,0,19178
2020-11-06 14:14,23.029,22.889,0,0,19179
2020-11-06 14:19,23.029,22.889,0,0,19180
2020-11-06 14:24,23.029,22.889,0,0,19181
2020-11-06 14:29,23.029,22.889,0,0,19182
2020-11-06 14:34,23.029,22.889,0,0,19183
2020-11-06 14:39,23.029,22.889,0,0,19184
2020-11-06 14:44,23.029,23.029,0,0,19185
2020-11-06 14:49,23.029,23.029,0,0,19186
2020-11-06 14:54,23.029,23.029,0,0,19187
2020-11-06 14:59,23.029,23.029,0,0,19188
2020-11-06 15:04,23.029,23.029,0,0,19189
2020-11-06 15:09,23.029,23.029,0,0,19190
2020-11-06 15:14,23.029,23.029,0,0,19191
2020-11-06 15:19,23.029,23.029,0,0,19192
2020-11-06 15:24,23.029,23.029,0,0,19193
2020-11-06 15:29,23.029,23.029,0,0,19194
2020-11-06 15:34,23.029,23.029,0,0,19195
2020-11-06 15:39,23.029,23.029,0,0,19196
2020-11-06 15:44,23.029,23.029,0,0,19197
2020-11-06 15:49,23.029,23.029,0,0,19198
2020-11-06 15:54,23.029,23.169,0,0,19199
2020-11-06 15:59,23.029,23.169,0,0,19200
2020-11-06 16:04,23.029,23.169,0,0,19201
2020-11-06 16:09,23.029,23.169,0,0,19202
2020-11-06 16:14,23.029,23.169,0,0,19203
2020-11-06 16:19,23.029,23.169,0,0,19204
2020-11-06 16:24,23.029,23.169,0,0,19205
2020-11-06 16:29,23.029,23.169,0,0,19206
2020-11-06 16:34,23.029,23.169,0,0,19207
2020-11-06 16:39,23.029,23.169,0,0,19208
2020-11-06 16:44,23.029,23.169,0,0,19209
2020-11-06 16:49,23.029,23.169,0,0,19210
2020-11-06 16:54,23.029,23.169,0,0,19211
2020-11-06 16:59,23.029,23.169,0,0,19212
2020-11-06 17:04,23.029,23.169,0,0,19213
2020-11-06 17:09,23.029,23.169,0,0,19214
2020-11-06 17:14,23.029,23.169,0,0,19215
2020-11-06 17:19,23.029,23.309,0,0,19216
2020-11-06 17:24,23.029,23.169,0,0,19217
2020-11-06 17:29,23.029,23.309,0,0,19218
2020-11-06 17:34,23.029,23.309,0,0,19219
2020-11-06 17:39,23.029,23.169,0,0,19220
2020-11-06 17:44,23.029,23.169,0,0,19221
2020-11-06 17:49,23.029,23.169,0,0,19222
2020-11-06 17:54,23.029,23.169,0,0,19223
2020-11-06 17:59,23.029,23.169,0,0,19224
2020-11-06 18:04,23.029,23.169,0,0,19225
2020-11-06 18:09,23.029,23.309,0,0,19226
2020-11-06 18:14,23.029,23.169,0,0,19227
2020-11-06 18:19,23.029,23.169,0,0,19228
2020-11-06 18:24,23.029,23.169,0,0,19229
2020-11-06 18:29,23.029,23.169,0,0,19230
2020-11-06 18:34,23.029,23.169,0,0,19231
2020-11-06 18:39,23.029,23.169,0,0,19232
2020-11-06 18:44,23.029,23.169,0,0,19233
2020-11-06 18:49,23.029,23.169,0,0,19234
2020-11-06 18:54,23.029,23.169,0,0,19235
2020-11-06 18:59,23.029,23.169,0,0,19236
2020-11-06 19:04,23.029,23.169,0,0,19237
2020-11-06 19:09,23.029,23.169,0,0,19238
2020-11-06 19:14,23.029,23.169,0,0,19239
2020-11-06 19:19,23.029,23.169,0,0,19240
2020-11-06 19:24,23.029,23.169,0,0,19241
2020-11-06 19:29,23.029,23.169,0,0,19242
2020-11-06 19:34,23.029,23.169,0,0,19243
2020-11-06 19:39,23.029,23.169,0,0,19244
2020-11-06 19:44,23.029,23.169,0,0,19245
2020-11-06 19:49,23.029,23.169,0,0,19246
2020-11-06 19:54,23.029,23.169,0,0,19247
2020-11-06 19:59,23.029,23.169,0,0,19248
2020-11-06 20:04,23.029,23.169,0,0,19249
2020-11-06 20:09,23.029,23.169,0,0,19250
2020-11-06 20:14,23.029,23.169,0,0,19251
2020-11-06 20:19,23.029,23.169,0,0,19252
2020-11-06 20:24,23.029,23.169,0,0,19253
2020-11-06 20:29,23.029,23.169,0,0,19254
2020-11-06 20:34,23.029,23.169,0,0,19255
2020-11-06 20:39,23.029,23.169,0,0,19256
2020-11-06 20:44,23.029,23.169,0,0,19257
2020-11-06 20:49,23.029,23.169,0,0,19258
2020-11-06 20:54,23.029,23.169,0,0,19259
2020-11-06 20:59,23.029,23.169,0,0,19260
2020-11-06 21:04,23.029,23.169,0,0,19261
2020-11-06 21:09,23.029,23.169,0,0,19262
2020-11-06 21:14,23.029,23.169,0,0,19263
2020-11-06 21:19,23.029,23.169,0,0,19264
2020-11-06 21:24,23.029,23.169,0,0,19265
2020-11-06 21:29,23.029,23.169,0,0,19266
2020-11-06 21:34,23.029,23.169,0,0,19267
2020-11-06 21:39,23.029,23.169,0,0,19268
2020-11-06 21:44,23.029,23.169,0,0,19269
2020-11-06 21:49,23.029,23.169,0,0,19270
2020-11-06 21:54,23.029,23.169,0,0,19271
2020-11-06 21:59,23.029,23.169,0,0,19272
2020-11-06 22:04,23.029,23.169,0,0,19273
2020-11-06 22:09,23.029,23.169,0,0,19274
2020-11-06 22:14,23.029,23.169,0,0,19275
2020-11-06 22:19,23.029,23.169,0,0,19276
2020-11-06 22:24,23.029,23.169,0,0,19277
2020-11-06 22:29,23.029,23.169,0,0,19278
2020-11-06 22:34,23.029,23.169,0,0,19279
2020-11-06 22:39,23.029,23.169,0,0,19280
2020-11-06 22:44,23.029,23.169,0,0,19281
2020-11-06 22:49,23.029,23.169,0,0,19282
2020-11-06 22:54,23.029,23.169,0,0,19283
2020-11-06 22:59,23.029,23.169,0,0,19284
2020-11-06 23:04,23.029,23.169,0,0,19285
2020-11-06 23:09,23.029,23.169,0,0,19286
2020-11-06 23:14,23.029,23.169,0,0,19287
2020-11-06 23:19,23.029,23.169,0,0,19288
2020-11-06 23:24,23.029,23.169,0,0,19289
2020-11-06 23:29,23.029,23.169,0,0,19290
2020-11-06 23:34,23.029,23.169,0,0,19291
2020-11-06 23:39,23.029,23.169,0,0,19292
2020-11-06 23:44,23.029,23.309,0,0,19293
2020-11-06 23:49,23.029,23.309,0,0,19294
2020-11-06 23:54,23.029,23.309,0,0,19295
2020-11-06 23:59,23.029,23.169,0,0,19296
2020-11-07 0:04,23.029,23.169,0,0,19297
2020-11-07 0:09,23.029,23.169,0,0,19298
2020-11-07 0:14,23.029,23.169,0,0,19299
2020-11-07 0:19,23.029,23.169,0,0,19300
2020-11-07 0:24,23.029,23.169,0,0,19301
2020-11-07 0:29,23.029,23.169,0,0,19302
2020-11-07 0:34,23.029,23.029,0,0,19303
2020-11-07 0:39,23.029,23.029,0,0,19304
2020-11-07 0:44,23.029,23.029,0,0,19305
2020-11-07 0:49,23.029,23.029,0,0,19306
2020-11-07 0:54,23.029,23.029,0,0,19307
2020-11-07 0:59,23.029,23.029,0,0,19308
2020-11-07 1:04,23.029,23.029,0,0,19309
2020-11-07 1:09,23.029,23.029,0,0,19310
2020-11-07 1:14,22.889,23.029,0,0,19311
2020-11-07 1:19,22.889,23.029,0,0,19312
2020-11-07 1:24,22.889,23.029,0,0,19313
2020-11-07 1:29,22.889,23.029,0,0,19314
2020-11-07 1:34,22.889,23.029,0,0,19315
2020-11-07 1:39,22.889,23.029,0,0,19316
2020-11-07 1:44,22.889,23.029,0,0,19317
2020-11-07 1:49,22.889,23.029,0,0,19318
2020-11-07 1:54,22.889,23.029,0,0,19319
2020-11-07 1:59,22.889,23.029,0,0,19320
2020-11-07 2:04,22.889,23.029,0,0,19321
2020-11-07 2:09,22.889,23.029,0,0,19322
2020-11-07 2:14,22.889,23.029,0,0,19323
2020-11-07 2:19,22.889,23.029,0,0,19324
2020-11-07 2:24,22.889,23.029,0,0,19325
2020-11-07 2:29,22.889,23.029,0,0,19326
2020-11-07 2:34,22.889,23.029,0,0,19327
2020-11-07 2:39,22.889,23.029,0,0,19328
2020-11-07 2:44,22.889,23.029,0,0,19329
2020-11-07 2:49,22.889,23.029,0,0,19330
2020-11-07 2:54,22.889,23.029,0,0,19331
2020-11-07 2:59,22.889,23.029,0,0,19332
2020-11-07 3:04,22.889,23.029,0,0,19333
2020-11-07 3:09,22.889,23.029,0,0,19334
2020-11-07 3:14,22.889,23.029,0,0,19335
2020-11-07 3:19,22.889,22.889,0,0,19336
2020-11-07 3:24,22.889,22.889,0,0,19337
2020-11-07 3:29,22.889,22.889,0,0,19338
2020-11-07 3:34,22.889,22.889,0,0,19339
2020-11-07 3:39,22.889,22.889,0,0,19340
2020-11-07 3:44,22.889,22.889,0,0,19341
2020-11-07 3:49,22.889,22.889,0,0,19342
2020-11-07 3:54,22.889,22.889,0,0,19343
2020-11-07 3:59,22.889,22.889,0,0,19344
2020-11-07 4:04,22.889,22.749,0,0,19345
2020-11-07 4:09,22.889,22.749,0,0,19346
2020-11-07 4:14,22.889,22.749,0,0,19347
2020-11-07 4:19,22.889,22.749,0,0,19348
2020-11-07 4:24,22.889,22.749,0,0,19349
2020-11-07 4:29,22.889,22.749,0,0,19350
2020-11-07 4:34,22.889,22.749,0,0,19351
2020-11-07 4:39,22.889,22.749,0,0,19352
2020-11-07 4:44,22.889,22.749,0,0,19353
2020-11-07 4:49,22.889,22.749,0,0,19354
2020-11-07 4:54,22.889,22.749,0,0,19355
2020-11-07 4:59,22.889,22.749,0,0,19356
2020-11-07 5:04,22.889,22.749,0,0,19357
2020-11-07 5:09,22.889,22.749,0,0,19358
2020-11-07 5:14,22.889,22.609,0,0,19359
2020-11-07 5:19,22.889,22.609,0,0,19360
2020-11-07 5:24,22.889,22.609,0,0,19361
2020-11-07 5:29,22.889,22.609,0,0,19362
2020-11-07 5:34,22.889,22.609,0,0,19363
2020-11-07 5:39,22.889,22.609,0,0,19364
2020-11-07 5:44,22.889,22.609,0,0,19365
2020-11-07 5:49,22.889,22.609,0,0,19366
2020-11-07 5:54,22.889,22.609,0,0,19367
2020-11-07 5:59,22.889,22.609,0,0,19368
2020-11-07 6:04,22.889,22.609,0,0,19369
2020-11-07 6:09,22.889,22.609,0,0,19370
2020-11-07 6:14,22.889,22.609,0,0,19371
2020-11-07 6:19,22.889,22.609,0,0,19372
2020-11-07 6:24,22.889,22.609,0,0,19373
2020-11-07 6:29,22.889,22.609,0,0,19374
2020-11-07 6:34,22.889,22.609,0,0,19375
2020-11-07 6:39,22.889,22.469,0,0,19376
2020-11-07 6:44,22.889,22.469,0,0,19377
2020-11-07 6:49,22.889,22.469,0,0,19378
2020-11-07 6:54,22.889,22.469,0,0,19379
2020-11-07 6:59,22.889,22.469,0,0,19380
2020-11-07 7:04,22.889,22.469,0,0,19381
2020-11-07 7:09,22.889,22.469,0,0,19382
2020-11-07 7:14,22.889,22.469,0,0,19383
2020-11-07 7:19,22.889,22.469,0,0,19384
2020-11-07 7:24,22.889,22.469,0,0,19385
2020-11-07 7:29,22.889,22.469,0,0,19386
2020-11-07 7:34,22.889,22.469,0,0,19387
2020-11-07 7:39,22.889,22.469,0,0,19388
2020-11-07 7:44,22.889,22.469,0,0,19389
2020-11-07 7:49,22.889,22.469,0,0,19390
2020-11-07 7:54,22.889,22.469,0,0,19391
2020-11-07 7:59,22.889,22.469,0,0,19392
2020-11-07 8:04,22.889,22.469,0,0,19393
2020-11-07 8:09,22.889,22.469,0,0,19394
2020-11-07 8:14,22.889,22.469,0,0,19395
2020-11-07 8:19,22.889,22.469,0,0,19396
2020-11-07 8:24,22.889,22.329,0,0,19397
2020-11-07 8:29,22.889,22.329,0,0,19398
2020-11-07 8:34,22.889,22.329,0,0,19399
2020-11-07 8:39,22.889,22.329,0,0,19400
2020-11-07 8:44,22.889,22.329,0,0,19401
2020-11-07 8:49,22.889,22.329,0,0,19402
2020-11-07 8:54,22.889,22.329,0,0,19403
2020-11-07 8:59,22.889,22.329,0,0,19404
2020-11-07 9:04,22.889,22.329,0,0,19405
2020-11-07 9:09,22.889,22.329,0,0,19406
2020-11-07 9:14,22.889,22.329,0,0,19407
2020-11-07 9:19,22.889,22.329,0,0,19408
2020-11-07 9:24,22.889,22.329,0,0,19409
2020-11-07 9:29,22.889,22.329,0,0,19410
2020-11-07 9:34,22.889,22.329,0,0,19411
2020-11-07 9:39,22.889,22.329,0,0,19412
2020-11-07 9:44,22.889,22.329,0,0,19413
2020-11-07 9:49,22.889,22.329,0,0,19414
2020-11-07 9:54,22.889,22.189,0,0,19415
2020-11-07 9:59,22.889,22.329,0,0,19416
2020-11-07 10:04,22.889,22.189,0,0,19417
2020-11-07 10:09,22.889,22.189,0,0,19418
2020-11-07 10:14,22.889,22.189,0,0,19419
2020-11-07 10:19,22.889,22.189,0,0,19420
2020-11-07 10:24,22.889,22.189,0,0,19421
2020-11-07 10:29,22.889,22.189,0,0,19422
2020-11-07 10:34,22.889,22.189,0,0,19423
2020-11-07 10:39,22.889,22.189,0,0,19424
2020-11-07 10:44,22.889,22.189,0,0,19425
2020-11-07 10:49,22.889,22.189,0,0,19426
2020-11-07 10:54,22.889,22.189,0,0,19427
2020-11-07 10:59,22.889,22.189,0,0,19428
2020-11-07 11:04,22.889,22.329,0,0,19429
2020-11-07 11:09,22.889,22.329,0,0,19430
2020-11-07 11:14,22.889,22.329,0,0,19431
2020-11-07 11:19,22.889,22.329,0,0,19432
2020-11-07 11:24,22.889,22.329,0,0,19433
2020-11-07 11:29,22.889,22.329,0,0,19434
2020-11-07 11:34,22.889,22.329,0,0,19435
2020-11-07 11:39,22.889,22.329,0,0,19436
2020-11-07 11:44,22.889,22.329,0,0,19437
2020-11-07 11:49,22.889,22.329,0,0,19438
2020-11-07 11:54,22.889,22.329,0,0,19439
2020-11-07 11:59,22.889,22.469,0,0,19440
2020-11-07 12:04,22.889,22.469,0,0,19441
2020-11-07 12:09,22.889,22.469,0,0,19442
2020-11-07 12:14,22.889,22.469,0,0,19443
2020-11-07 12:19,22.889,22.469,0,0,19444
2020-11-07 12:24,22.889,22.469,0,0,19445
2020-11-07 12:29,22.889,22.469,0,0,19446
2020-11-07 12:34,22.889,22.469,0,0,19447
2020-11-07 12:39,22.889,22.469,0,0,19448
2020-11-07 12:44,22.889,22.469,0,0,19449
2020-11-07 12:49,22.889,22.469,0,0,19450
2020-11-07 12:54,22.889,22.469,0,0,19451
2020-11-07 12:59,22.889,22.469,0,0,19452
2020-11-07 13:04,22.889,22.469,0,0,19453
2020-11-07 13:09,22.889,22.469,0,0,19454
2020-11-07 13:14,22.889,22.469,0,0,19455
2020-11-07 13:19,22.889,22.469,0,0,19456
2020-11-07 13:24,22.889,22.469,0,0,19457
2020-11-07 13:29,22.889,22.469,0,0,19458
2020-11-07 13:34,22.889,22.469,0,0,19459
2020-11-07 13:39,22.889,22.469,0,0,19460
2020-11-07 13:44,22.889,22.469,0,0,19461
2020-11-07 13:49,22.889,22.469,0,0,19462
2020-11-07 13:54,22.889,22.469,0,0,19463
2020-11-07 13:59,22.889,22.469,0,0,19464
2020-11-07 14:04,22.889,22.469,0,0,19465
2020-11-07 14:09,22.889,22.469,0,0,19466
2020-11-07 14:14,22.889,22.469,0,0,19467
2020-11-07 14:19,22.889,22.469,0,0,19468
2020-11-07 14:24,22.889,22.469,0,0,19469
2020-11-07 14:29,22.889,22.469,0,0,19470
2020-11-07 14:34,22.889,22.469,0,0,19471
2020-11-07 14:39,22.889,22.469,0,0,19472
2020-11-07 14:44,22.889,22.469,0,0,19473
2020-11-07 14:49,22.889,22.609,0,0,19474
2020-11-07 14:54,22.889,22.469,0,0,19475
2020-11-07 14:59,22.889,22.469,0,0,19476
2020-11-07 15:04,22.889,22.469,0,0,19477
2020-11-07 15:09,22.889,22.469,0,0,19478
2020-11-07 15:14,22.889,22.469,0,0,19479
2020-11-07 15:19,22.889,22.469,0,0,19480
2020-11-07 15:24,22.889,22.469,0,0,19481
2020-11-07 15:29,22.889,22.469,0,0,19482
2020-11-07 15:34,22.889,22.469,0,0,19483
2020-11-07 15:39,22.889,22.469,0,0,19484
2020-11-07 15:44,22.889,22.469,0,0,19485
2020-11-07 15:49,22.889,22.609,0,0,19486
2020-11-07 15:54,22.889,22.609,0,0,19487
2020-11-07 15:59,22.889,22.469,0,0,19488
2020-11-07 16:04,22.889,22.469,0,0,19489
2020-11-07 16:09,22.889,22.469,0,0,19490
2020-11-07 16:14,22.889,22.469,0,0,19491
2020-11-07 16:19,22.889,22.469,0,0,19492
2020-11-07 16:24,22.889,22.469,0,0,19493
2020-11-07 16:29,22.889,22.469,0,0,19494
2020-11-07 16:34,22.889,22.469,0,0,19495
2020-11-07 16:39,22.889,22.469,0,0,19496
2020-11-07 16:44,22.889,22.469,0,0,19497
2020-11-07 16:49,22.889,22.609,0,0,19498
2020-11-07 16:54,22.889,22.469,0,0,19499
2020-11-07 16:59,22.889,22.469,0,0,19500
2020-11-07 17:04,22.889,22.469,0,0,19501
2020-11-07 17:09,22.889,22.469,0,0,19502
2020-11-07 17:14,22.889,22.469,0,0,19503
2020-11-07 17:19,22.889,22.469,0,0,19504
2020-11-07 17:24,22.889,22.469,0,0,19505
2020-11-07 17:29,22.889,22.469,0,0,19506
2020-11-07 17:34,22.889,22.469,0,0,19507
2020-11-07 17:39,22.889,22.469,0,0,19508
2020-11-07 17:44,22.889,22.469,0,0,19509
2020-11-07 17:49,22.889,22.469,0,0,19510
2020-11-07 17:54,22.889,22.469,0,0,19511
2020-11-07 17:59,22.889,22.469,0,0,19512
2020-11-07 18:04,22.889,22.469,0,0,19513
2020-11-07 18:09,22.889,22.469,0,0,19514
2020-11-07 18:14,22.889,22.469,0,0,19515
2020-11-07 18:19,22.889,22.469,0,0,19516
2020-11-07 18:24,22.889,22.469,0,0,19517
2020-11-07 18:29,22.889,22.469,0,0,19518
2020-11-07 18:34,22.889,22.469,0,0,19519
2020-11-07 18:39,22.889,22.469,0,0,19520
2020-11-07 18:44,22.889,22.469,0,0,19521
2020-11-07 18:49,22.889,22.469,0,0,19522
2020-11-07 18:54,22.889,22.469,0,0,19523
2020-11-07 18:59,22.889,22.469,0,0,19524
2020-11-07 19:04,22.889,22.469,0,0,19525
2020-11-07 19:09,22.889,22.609,0,0,19526
2020-11-07 19:14,22.889,22.609,0,0,19527
2020-11-07 19:19,22.889,22.609,0,0,19528
2020-11-07 19:24,22.889,22.609,0,0,19529
2020-11-07 19:29,22.889,22.609,0,0,19530
2020-11-07 19:34,22.889,22.609,0,0,19531
2020-11-07 19:39,22.889,22.609,0,0,19532
2020-11-07 19:44,22.889,22.609,0,0,19533
2020-11-07 19:49,22.889,22.609,0,0,19534
2020-11-07 19:54,22.889,22.609,0,0,19535
2020-11-07 19:59,22.889,22.609,0,0,19536
2020-11-07 20:04,22.889,22.609,0,0,19537
2020-11-07 20:09,22.889,22.609,0,0,19538
2020-11-07 20:14,22.889,22.609,0,0,19539
2020-11-07 20:19,22.889,22.609,0,0,19540
2020-11-07 20:24,22.889,22.609,0,0,19541
2020-11-07 20:29,22.889,22.609,0,0,19542
2020-11-07 20:34,22.889,22.609,0,0,19543
